id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
27609,Personal Best,5.9,51.0,Released,1982.0,5700000.0,124.0,16000000.0,tt0084489,en,Personal Best,"Young sprinter Chris Cahill is having difficulty reaching her potential as an athlete, until she meets established track star Tory Skinner. As Tory and her coach help Chris with her training, the two women form friendship that evolves into a romantic relationship. Their intimacy, however, becomes complicated when Chris' improvement causes them to be competitors for the Olympic team.",1.463,When you run into yourself you run into feelings you never thought you had.,Drama,Geffen Pictures,United States of America,"English, Español","Mariel Hemingway, Wendell Ray, Marlene Harmon, Earl Bell, Richard Martini, Luana Anders, Clim Jackson, Scott Glenn, Janet Hake, Susan Brownell, Gregory Clayton, Margaret Ellison, Martha Watson, Robert Patten, Jan Van Reenen, Jim Moody, Jodi Anderson, Frank Shorter, Linda Hightower, Pam Spencer, Charlie Jones, Sharon Hatfield, Timothy M. Hill, Cindy Gilbert, George De La Pena, Joan Russell, Linda Waltman, Robert Horn, Kari G. Peyton, Andrew Traister, Deby Laplante, Chuck DeBus, Dave Wang, Larry Pennell, Themis Zambrzycki, Emily Dole, Jim Vitti, Sharon Brazell, Milan Tiff, Maren Seidler, Patrice Donnelly, John Smith, Jan Glotzer, Jim Tracy, Kenny Moore, Len Dawson, David Edington, Mitzi McMillin, Leroy R. Perry Jr., Jane Frederick, Desiree Gauthier, Allan Feuerbach, Cindy Banks",Robert Towne,Michael Chapman,Robert Towne,"David Geffen, Robert Towne","Jill Fraser, Jack Nitzsche",6.3,3524.0,/sQbIDpQ421ioiEhyo1VSXCDp1Si.jpg
27380,MegaForce,4.0,83.0,Released,1982.0,5675599.0,99.0,20000000.0,tt0084316,en,MegaForce,"MegaForce is an elite multi-national military unit that does the jobs that individual governments won't. When the peaceful Republic of Sardun in under threat from their more aggressive neighbor, the beautiful Major Zara and General Byrne-White see the help of Ace Hunter and MegaForce.",2.3468,There has never been a superhero like ACE HUNTER!,"Adventure, Action, Science Fiction","Orange Sky Golden Harvest, Northshore Investments, 20th Century Fox","Hong Kong, United States of America",English,"Edward Mulhare, Youssef Merhi, Barry Bostwick, Evan C. Kim, Mike Kulcsar, George Furth, Bobby Bass, Samir Kamoun, Ralph Wilcox, Michael Beck, Robert Fuller, Ray Hill, Henry Silva, Roger Lowe, Anthony Pena, J. Víctor López, Persis Khambatta, Michael Carven, Hal Needham",Hal Needham,Michael C. Butler,"James Whittaker, Andre Morgan, Bob Kachler, Albert S. Ruddy, Hal Needham","Raymond Chow, Albert S. Ruddy",Jerrold Immel,3.7,4637.0,/hX5p2thHjpARwAs6MvBlrrvwutL.jpg
33782,National Lampoon's Movie Madness,3.1,34.0,Released,1982.0,5027193.0,89.0,15000000.0,tt0082799,en,National Lampoon's Movie Madness,"A parody of film genres composed of three shorts, spoofing personal growth films, glossy soap operas, and police stories.",0.5032,National Lampoon sends up Hollywood sky high!,Comedy,"Matty Simmons Productions, National Lampoon, United Artists, Metro-Goldwyn-Mayer",United States of America,"Deutsch, English","Henny Youngman, Fred Willard, Robby Williams, Richard Widmark, Sam Gilman, Candy Clark, Bobby Di Cicco, Robert Hewes, Daniel Ades, Geraldine Papel, Deanna Tyndall, Ina Fried, Diane Lane, Susan Krebs, Dick Miller, Gary Cookson, George Dickerson, Robby Benson, Spo-De-Odee, Ann Dusenberry, Christopher Lloyd, Rita Rogers, Lee Donn, Schnootie Neff, Peter Riegert, Billy Kay, Christy Hartburg, Andy Shakman, Rhea Perlman, Julie Kavner, Denyse Diane, Mary Woronov, Jeffrey S. Edell, Teresa Ganzel, Tommy Koenig, Trinidad Silva, John Lawlor, Mark King, Lee Wilkof, Robert Culp, Jake Steinfeld, Michael Guccione, Titos Vandis, Barry Diamond, Elisha Cook Jr., Pete Schrum, John Jiler, Harry Raybould, Stanley Lawrence, Ben Hartigan, Zale Kessler, Tamar Howard, Harry Reems, Kurt Sjoberg, Barry Michlin, Irene Cagen, Bill Kirchenbauer, Nedra Volz, Jomo Burton, Rockne Tarkington, Martin Harvey Friedberg, Jimmy Briscoe, William Washington, Olympia Dukakis, Joe Spinell, Leland Sun, Margaret Whitton","Bob Giraldi, Henry Jaglom","Charles Correll, Tak Fujimoto","Shary Flenniken, Pat Mephitis, Ellis Weiner, Gerald Sussman, Tod Carroll",Matty Simmons,,3.3,1461.0,/ryHfEsFm366Y1bXYi1GepZbPtOY.jpg
3526,Frances,6.864,121.0,Released,1982.0,5000000.0,140.0,8000000.0,tt0083967,en,Frances,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,3.6847,"Her story is shocking, disturbing, compelling... and true.",Drama,"Brooksfilms, EMI Films, Associated Film Distribution, Universal Pictures",United States of America,English,"Paul Keith, Patricia Gaul, Richard L. Hawkins, Karin Strandjord, F. William Parker, Anne Haney, Jan Burrell, Patricia Larson, Alexandra Melchi, Jonathan Banks, Jessica Lange, Rick May, Lila Waters, Flo Di Re, Vincent Lucchesi, John Randolph, Jack Manning, Teda Bracci, Marlene Silvers, Bonnie Bartlett, Anjelica Huston, Barry Jamesby, Roger Galloway, James Brodhead, Jack Riley, Vicki Williams, Susan Wolf, Larry Pines, Sandra Seacat, Gerald S. O'Loughlin, Biff Yeager, Charles Seaverns, Alexander Zale, Sam Shepard, Nina Schneider, Andrew Winner, Charles Shull, Allen Nause, Lee de Broux, Leonard Lookabaugh, James Karen, Zelda Rubinstein, Anne Haslett, Woodrow Parfrey, David Schroeder, Tom Pletts, Ted King, Casey MacGill, Matthew Goldsby, Jane Jenkins, Jack Fitzgerald, Michael Mallory, Jordan Charney, Vahan Moosekian, Ola Kauffman, Lane Smith, Charles Prior, Allan Rich, Christopher Pennock, Eileen T'Kaye, Helen Schustack, M.C. Gainey, Rod Pilloud, Rod Colbin, Robin Ginsburg, Donald Craig, Tom Amundsen, Jayne Taini, Daniel Chodos, Albert Lord, Vern Taylor, Carl Kraines, Jane Lillig, Darrell Larson, David Eisen, Pamela Gordon, Jamie Johnston, Dennis Crosswhite, Oceana Marr, Bart Burns, Keone Young, Dodds Frank, Nancy Foy, Sarah Cunningham, Kim Stanley, Jeffrey DeMunn, Kevin Costner, Patricia Post, Paul Fleming, Sharmagne Leland-St. John, Donna Lamana",Graeme Clifford,László Kovács,"Nicholas Kazan, Christopher De Vore, Eric Bergren",Jonathan Sanger,John Barry,7.2,9321.0,/eyUq8VBgoHncr0cXFTKgg3VPyfi.jpg
37917,Honkytonk Man,6.4,193.0,Released,1982.0,4400000.0,123.0,2000000.0,tt0084088,en,Honkytonk Man,"During the Great Depression, a young boy leaves his family's Oklahoma farm to travel with his country musician uncle who is trying out for the Grand Ole Opry.",1.39,The boy is on his way to becoming a man. The man is on his way to becoming a legend.,"Drama, Music","Malpaso Productions, Warner Bros. Pictures",United States of America,English,"Johnny Gimble, Jerry Hardin, Matt Clark, Alexa Kenin, Marty Robbins, Rebecca Clemons, Tracey Walter, Bette Ford, Joe Regalbuto, Clint Eastwood, Macon McCalman, Ray Price, Kyle Eastwood, Barry Corbin, Gary Grubbs, Robert V. Barron, Charles Cyphers, Linda Hopkins, John McIntire, Tim Thomerson, Verna Bloom, Lloyd Nelson, John Russell",Clint Eastwood,Bruce Surtees,Clancy Carlile,"Clint Eastwood, Fritz Manes",Steve Dorff,6.6,10229.0,/aRTtUYJrg53jhK8DiHu4SC31yfp.jpg
4483,The Return of Martin Guerre,6.7,216.0,Released,1982.0,3723036.0,107.0,3704433.0,tt0084589,fr,Le Retour de Martin Guerre,"Village of Artigat, southern France, summer 1542, during the reign of Francis I. Martin Guerre and Bertrande de Rols marry. A few years later, accused of having committed a robbery, Martin suddenly disappears. When, almost a decade later, a man arrives in Artigat claiming to be Martin, the Guerre family recognizes him as such; but doubts soon arise about his true identity.",1.6347,Truth and falsehood have both alike countenances...,"Drama, History","SFP, Productions Marcel Dassault, FR3",France,Français,"René Bouloc, Yvette Petit, Alain Recoing, Valérie Chassigneux, Axel Bogousslavsky, Francis Chevillon, Francis Arnaud, Pierre Bouchet, Bruno Bentegeac, Isabelle Sadoyan, André Chaumeau, Daniel Giraud, Marcel Champel, André D'Avant-Cour, Alain Frérot, Roger Planchon, Stéphane Péan, Maurice Jacquemont, Tchéky Karyo, Dominique Pinon, Guy Bertrand, Gérard Depardieu, Chantal Deruaz, Maurice Barrier, Christian Fiter, Nathalie Baye, Adrien Duquesne, André Delon, Jean-Paul Barathieu, Jean-Claude Perrin, Jean Juillac, Philippe Babin, Roger Payrot, Gilbert Gilles, Guy Jacquet, Rose Thiéry, Neige Dolsky, Danièle Loo, Bernard-Pierre Donnadieu, Sylvie Méda",Daniel Vigne,André Neau,"Jean-Claude Carrière, Natalie Zemon Davis, Janet Lewis, Daniel Vigne",,Michel Portal,7.4,5226.0,/wNMjsqJYUt79YYwdO43OF7mpAKV.jpg
27475,The Slumber Party Massacre,5.565,393.0,Released,1982.0,3600000.0,76.0,220000.0,tt0084695,en,The Slumber Party Massacre,Trish invites her high school basketball teammates over for a night they'll never forget when an unexpected guest crashes the party: an escaped psychopath with a portable power drill.,1.9661,You know the drill.,"Horror, Comedy",Santa Fe Productions,United States of America,English,"Pamela Roylance, Jim Boyce, Gina Smika Hunter, Howard Purgason, Andree Honore, Michael Villella, Amy Aquino, Jean Vargas, Joseph Alan Johnson, Debra De Liso, Francis Menendez, Aaron Lipstadt, Jennifer Meyers, Robin Stille, Brinke Stevens, Rigg Kennedy, Michele Michaels, Anna Patton, David Millbern, Pamela Canzano",Amy Holden Jones,Stephen L. Posey,"Amy Holden Jones, Rita Mae Brown","Amy Holden Jones, Roger Corman",Ralph Jones,5.6,21158.0,/rh65oDy8CNJoEAOf7oudhIt3DM6.jpg
103210,Fighting Back,5.7,18.0,Released,1982.0,3355948.0,98.0,9000000.0,tt0083936,en,Fighting Back,An Italian deli owner forms a vigilante group to rid his Philadelphia neighborhood of street punks.,3.5357,Enough is enough!,"Action, Thriller, Crime, Drama","The De Laurentiis Company, Permut Presentations",United States of America,English,"Pete Richardson, John Aquino, Ralph Monaco, Cynthia Howard, Annabella Turco, Gina DeAngeles, Pat Cooper, María Ferrer, Josh Mostel, Joseph Ragno, Tony Devon, Peter Dryden, Jonathan Adam Sherman, Bonny Palma, George Krafft, Richard Kuller, Tom Skerritt, Frank Sivero, Harold Rabinowitz, Robert Hitt, Suellen Richmond, Mary Ann Thoeny, Earle Hyman, Brass Adams, G. James Reed, James Andronica, Sal Richards, Donna de Varona, Ettore Castellente, Thomas Ryan, Ronald Maccone, Dean Bennett, Ted Ross, Joseph R. Sicari, Ronnie Skipper, Jim Lovelett, Vicki Giunta, Peter Brocco, George J. Manos, Jim Moody, Melinda Marshall, Michael Sarrazin, Jean Ehrlich, Dan Deitch, Gregory Puriefoy, Maxine Greene, Pat Ryan, Tony Munafo, David Rasche, Antoinette Iannelli, Patch Mackenzie, Patti LuPone, Lewis van Bergen, Sandrino Giglio, Diane Baldessari, Mandel Kramer, Yaphet Kotto, Jean Laws, Verrone Scruggs, Reese Golchin, Bob Ryan, Ruben Cuevas",Lewis Teague,Franco Di Giacomo,"Thomas Hedley Jr., David Zelag Goodman","Dino De Laurentiis, David Permut, D. Constantine Conte",Piero Piccioni,6.0,1011.0,/ltJD95v3n6nwgxyueNrpVXCScDp.jpg
27873,Battletruck,4.5,35.0,Released,1982.0,3000000.0,91.0,1000000.0,tt0084887,en,Battletruck,"It's the 21st century, the Oil Wars have made a mess of the planet and the land outside major cities is lawless. After Hunter comes to the aid of Corlie, who has run away from the villainous Straker, he takes her to the peaceful community of Clearwater. Unfortunately for the citizens of Clearwater, Straker fully intends to get Corlie back.",0.9634,A science fiction adventure of the near future.,"Science Fiction, Action, Adventure",Battletruck Films,New Zealand,English,"Bruno Lawrence, John Ratzenberger, Peter Rowell, John Bach, Timothy Lee, Marshall Napier, Michael Beck, Kelly Johnson, Ross Jolly, James Wainwright, John Banas, Annie McEnroe, Mark Hadlow, Oona Menges, Diana Rowan, Randy Powell",Harley Cokeliss,Chris Menges,"Irving Austin, Harley Cokeliss, Michael Abrams, John Beech","Robert Whitehouse, Lloyd Phillips",Kevin Peek,5.0,1792.0,/vKzIyRYkKfrUgHewh067a6i4Wj3.jpg
65452,Penitentiary II,4.0,14.0,Released,1982.0,3000000.0,108.0,365000.0,tt0084485,en,Penitentiary II,"An ex-con, on parole and trying to straighten his life out, decides to resume his boxing career when one of his prison enemies escapes and kills his girlfriend.",0.7019,"He's too fast...too quick...and two fisted — He's ""Too Sweet"" and he's back for revenge!","Action, Thriller, Crime, Drama","Bob-Bea Productions, Ideal Films, United Artists, Metro-Goldwyn-Mayer",United States of America,English,"Tony Cox, Eugenia Wright, Mr. T, Sephton Moody, Ernie Hudson, Wilbur 'Hi-Fi' White, Ren Woods, Archie Moore, Marvin Jones, Gerald Berns, Donovan Womack , Rudy Ray Moore, Glynn Turman, Cepheus Jaxon , Stan Kamber, Hawthorne James, Leon Isaac Kennedy, Peggy Blow , Dennis Lipscomb, Ebony Wright, Malik Carter ",Jamaa Fanaka,,Jamaa Fanaka,Jamaa Fanaka,,4.5,876.0,/zWutEQwpVOJQjJAmPQioJJHkFaa.jpg
262,The King of Comedy,7.8,2553.0,Released,1982.0,2536000.0,109.0,19000000.0,tt0085794,en,The King of Comedy,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",3.5557,It's no laughing matter.,"Drama, Comedy",Embassy International Pictures,United States of America,English,"Kim Chan, Joe Strummer, Chuck Coop, Ray Dittrich, Bill Minkin, Liza Minnelli, William Littauer, Mick Jones, Katherine Wallach, Leslie Levinson, Marvin Scott, Peter Fain, Richard Dioguardi, Harry J. Ufland, Thelma Lee, Shelley Hack, Jay Julien, Peter Potulski, Ellen Foley, William Jorgensen, Vinnie Gonzales, Pearl Harbour, Charles Kaleina, Dennis Mulligan, Diahnne Abbott, Mary Elizabeth Mastrantonio, Marta Heflin, Jerry Baxter-Worman, Cathy Scorsese, Victor Borge, Ralph Monaco, Tony Randall, Margo Winkler, Scotty Bloch, Martin Scorsese, Loretta Tupper, Gaby Salter, Catherine Scorsese, George Kapp, Michael F. Stodden, Don Letts, Doc Lawless, Ed Herlihy, Richard Baratz, Lou Brown, Frederick de Cordova, Thomas M. Tolan, Gerard Murphy, Jerry Lewis, Chuck Low, Kosmo Vinyl, Robert De Niro, Jim Lyness, Charles Scorsese, Diane Rachell, Jeff David, Audrey Dummett, Whitey Ryan, Ramon Rodriguez, Sandra Bernhard, Joyce Brothers, Paul Simonon, Edgar J. Scherick, Jimmy Raitt, Alan Potashnick, Tony Boschetti, Matt Russo, Tony Devon, Mardik Martin, Rob-Jamere Wess, June Prud'Homme, Chuck Stevens, Robert Colston, Sel Vitella, Michael Kolba",Martin Scorsese,Fred Schuler,Paul D. Zimmerman,"Robert Greenhut, Arnon Milchan",Robbie Robertson,7.8,132852.0,/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg
21158,A Stranger Is Watching,4.5,23.0,Released,1982.0,2519559.0,92.0,3200000.0,tt0084735,en,A Stranger Is Watching,A twisted man holds a TV newswoman and a girl hostage in the bowels of Grand Central Station.,0.6973,"Beneath New York's Grand Central Station, a killer can hide, victims can disappear... and a million witnesses will never know it happened.","Drama, Horror, Thriller","Heron Communications, Metro-Goldwyn-Mayer",United States of America,English,"Tony Shultz, Joseph McCaren, Barbara Baxley, Roy Poole, Bill Anagnos, Patti Karr, James Russo, John Ring, Ruth Klinger, Kim H. Ornitz, Read Morgan, Jason Robards III, Maurice Copeland, Eleanor Phelps, Jennie Ventriss, Eric Mourino, David Brummel, Richard Seff, Raynor Scheine, P.K. Fields, Rose Roffman, Michael Rivera, Joanne Dorian, David Allen Brooks, Frank Hamilton, Ray Aranha, William Hickey, Vincent Spano, Rip Torn, Stephen Strimpell, Leon W. Grant, Stephen Joyce, Maggie Task, Shawn von Schreiber, Ángel Salazar, Gary Klar, James Naughton, Lance Guecia, Kenneth Cory, Kate Mulgrew",Sean S. Cunningham,Barry Abrams,"Mary Higgins Clark, Earl Mac Rauch, Victor Miller",Sidney Beckerman,Lalo Schifrin,5.4,1016.0,/oR5pmMjly2pR0XfpTDzKKTX8knz.jpg
240797,The Fury of the Karate Experts,5.0,8.0,Released,1982.0,2500000.0,96.0,500000.0,tt0208173,es,La furia de los karatecas,An evil priestess and her twin sister battle for control of a powerful crystal.,0.9355,,"Science Fiction, Action, Adventure","Victor Films, Víctor Films S.A, Cinematográfica Jalisco S.A.",Mexico,Español,"Carlos Suárez, Ismael Ramirez, Sandra Duarte, Gilberto Trujillo, Grace Renat, César Sobrevals, El Santo, Steve Cheng, René Cardona, Franky, Edgardo Gazcón, Tinieblas",Alfredo B. Crevenna,,"Sergio Álvarez, Ramón Obón, Alfredo B. Crevenna",Víctor Herrera Zenil,,4.5,119.0,/8Vs5bhs7ziepwQwvsgCgvRt4EdU.jpg
88451,"Yes, Giorgio",3.8,11.0,Released,1982.0,2279543.0,110.0,19000000.0,tt0084931,en,"Yes, Giorgio","A famous opera singer, Giorgio Fini, loses his voice during an American tour. He goes to a female throat specialist, Pamela Taylor, whom he falls in love with.",0.3529,A glorious uproarious love story.,"Music, Drama, Comedy, Romance",Metro-Goldwyn-Mayer,United States of America,"English, Italiano","Dan Campbell, Ettore Martini, Barry S. Surman, Alba Quezada, Donald Warnock, Leona Mitchell, Steven Echols, Rod Colbin, Allan Baker, Paul Valentine, Kathryn Harrold, Karen Kondazian, James Hong, Laura De Marchi, Danny Butch, Chionesu Wells, Beulah Quo, Joseph Mascolo, Vincent Lucchesi, Paola Borboni, Rex Benson, Luciano Pavarotti, Bill Smillie, Diana De Curtis, Alan Tremain, Judie Cole, Margaret Mary Briggs, Néstor Garay, Roberta Fiorentini, Patrick Cranshaw, Ross Turner, Norman Steinberg, Paul Marin, Kathryn Fuller, Eddie Albert, Wolf Muser, Dominique Pinassi, Emerson Buckley, Alexander Courage, William Bronder, Kurt Adler",Franklin J. Schaffner,Fred J. Koenekamp,"Anne Piper, Alan Bergman, Norman Steinberg, Marilyn Bergman","Herbert H. Breslin, Alain Bernheim, Peter Fetterman",Michael J. Lewis,3.8,871.0,/8tlLS2hbj98C3CnY2BnmE9y4opx.jpg
10831,The Draughtsman's Contract,7.0,255.0,Released,1982.0,2256246.0,108.0,370800.0,tt0083851,en,The Draughtsman's Contract,"R. Neville, a brash young draftsman, is hired to make a dozen landscape illustrations at the estate of Mr Herbert and his wife Virginia. Aside from monetary compensation, the arrangement includes a sexual liaison offered to Neville by Virginia while her estranged husband is away. But when the murdered body of Mr Herbert is discovered at the estate, mysterious clues found in Neville's drawings point to the identity of the killer.",1.2678,A landscape of lust and cunning.,"History, Mystery, Comedy","BFI, Film4 Productions",United Kingdom,"Nederlands, English, Deutsch","Nicholas Amer, Ben Kirby, Kate Doherty, Vivienne Chandler, Sylvia Rotter, Anne-Louise Lambert, Michael Feast, Hugh Fraser, Janet Suzman, Steve Ubels, Lynda La Plante, Suzan Crowley, David Meyer, Dave Hill, David Gant, Harry Van Engel, Anthony Higgins, Tony Meyer, David Joss Buckley, Geoffrey Larder, Alastair Cumming, Neil Cunningham",Peter Greenaway,Curtis Clark,Peter Greenaway,David Payne,Michael Nyman,7.2,11996.0,/ljeTWR2kowGXijMc8LMuy72ULM3.jpg
